id	type	woeId	label	wikiId	longitude	latitude	population	stateLabel	stateId	countryLabel	countryId	parentId
a143ad99	CountyAdminArea	12587702	Riverside County, California	Riverside_County,_California	-116.05555	33.75297	2470546	California	2902c400	United States	f4aa12bb	2902c400
cb40d7c4	CountyAdminArea	12589984	Roane County, Tennessee	Roane_County,_Tennessee	-84.52641	35.84701	53382	Tennessee	487c4d03	United States	f4aa12bb	487c4d03
c8db0bc7	CountyAdminArea	12590522	Roane County, West Virginia	Roane_County,_West_Virginia	-81.31453	38.73163	13688	West Virginia	b0ff8d4f	United States	f4aa12bb	b0ff8d4f
964140dd	CityTown|CountyAdminArea	2482550	Roanoke, Virginia	Roanoke,_Virginia	-79.95797	37.27832	99143	Virginia	b8fc73b9	United States	f4aa12bb	b8fc73b9
38bf8023	CountyAdminArea	12590412	Roanoke County, Virginia	Roanoke_County,_Virginia	-79.88063	37.26539	94186	Virginia	b8fc73b9	United States	f4aa12bb	b8fc73b9
d894e067	CountyAdminArea	12589899	Roberts County, South Dakota	Roberts_County,_South_Dakota	-97.03953	45.61636	10394	South Dakota	d3a484f3	United States	f4aa12bb	d3a484f3
add89237	CountyAdminArea	12590203	Roberts County, Texas	Roberts_County,_Texas	-100.81277	35.8385	854	Texas	0722e674	United States	f4aa12bb	0722e674
a01a568c	CountyAdminArea	12588576	Robertson County, Kentucky	Robertson_County,_Kentucky	-84.05711	38.51543	2108	Kentucky	c32ba685	United States	f4aa12bb	c32ba685
6bac05eb	CountyAdminArea	12589985	Robertson County, Tennessee	Robertson_County,_Tennessee	-86.85711	36.50093	71813	Tennessee	487c4d03	United States	f4aa12bb	487c4d03
026c116f	CountyAdminArea	12590204	Robertson County, Texas	Robertson_County,_Texas	-96.53332	31.02572	17074	Texas	0722e674	United States	f4aa12bb	0722e674
e00002d0	CountyAdminArea	12589451	Robeson County, North Carolina	Robeson_County,_North_Carolina	-79.13346	34.62647	130625	North Carolina	2a863897	United States	f4aa12bb	2a863897
091e598c	CountyAdminArea	12588863	Rock County, Minnesota	Rock_County,_Minnesota	-96.25287	43.67482	9315	Minnesota	11f1fa88	United States	f4aa12bb	11f1fa88
c8871514	CountyAdminArea	12589212	Rock County, Nebraska	Rock_County,_Nebraska	-99.45593	42.44556	1357	Nebraska	99e8e943	United States	f4aa12bb	99e8e943
0023ba51	CountyAdminArea	12590587	Rock County, Wisconsin	Rock_County,_Wisconsin	-89.07266	42.66977	163354	Wisconsin	a5a6fe10	United States	f4aa12bb	a5a6fe10
dc7e0c29	CountyAdminArea	12588158	Rock Island County, Illinois	Rock_Island_County,_Illinois	-90.30349	41.5547	141879	Illinois	33204009	United States	f4aa12bb	33204009
d6b4d597	CountyAdminArea	12590414	Rockbridge County, Virginia	Rockbridge_County,_Virginia	-79.4174	37.80945	22573	Virginia	b8fc73b9	United States	f4aa12bb	b8fc73b9
4315d64f	CountyAdminArea	12588577	Rockcastle County, Kentucky	Rockcastle_County,_Kentucky	-84.31608	37.3457	16695	Kentucky	c32ba685	United States	f4aa12bb	c32ba685
33897af9	CountyAdminArea	12587991	Rockdale County, Georgia	Rockdale_County,_Georgia	-84.04875	33.65606	90896	Georgia	713f340f	United States	f4aa12bb	713f340f
be9393b0	CountyAdminArea	12589255	Rockingham County, New Hampshire	Rockingham_County,_New_Hampshire	-71.08122	43.00634	309769	New Hampshire	f51b0193	United States	f4aa12bb	f51b0193
c3aa66fc	CountyAdminArea	12589452	Rockingham County, North Carolina	Rockingham_County,_North_Carolina	-79.77312	36.39203	91010	North Carolina	2a863897	United States	f4aa12bb	2a863897
048fb53b	CountyAdminArea	12590415	Rockingham County, Virginia	Rockingham_County,_Virginia	-78.85522	38.52835	81948	Virginia	b8fc73b9	United States	f4aa12bb	b8fc73b9
31b51963	CountyAdminArea	12589355	Rockland County, New York	Rockland_County,_New_York	-74.06046	41.16116	325789	New York (state)	f7a12080	United States	f4aa12bb	f7a12080
27f5a28a	CountyAdminArea	12590205	Rockwall County, Texas	Rockwall_County,_Texas	-96.4079	32.89812	104915	Texas	0722e674	United States	f4aa12bb	0722e674
9a570165	CountyAdminArea|StateAdminArea	2346397	Rogaland	Rogaland	6.21725	59.06013	478910			Norway	76da208d	76da208d
5dea1dd6	CountyAdminArea	12589679	Roger Mills County, Oklahoma	Roger_Mills_County,_Oklahoma	-99.68224	35.71749	3583	Oklahoma	ca8120a2	United States	f4aa12bb	ca8120a2
2a661fe3	CountyAdminArea	12589680	Rogers County, Oklahoma	Rogers_County,_Oklahoma	-95.57174	36.33637	92459	Oklahoma	ca8120a2	United States	f4aa12bb	ca8120a2
366151e1	CountyAdminArea	12589513	Rolette County, North Dakota	Rolette_County,_North_Dakota	-99.83803	48.7721	14176	North Dakota	ba23d922	United States	f4aa12bb	ba23d922
795335c9	Country	23424933	Romania	Romania	24.9804	45.94695	19466145					1713c6c2
dd779c24	CountyAdminArea	12588452	Rooks County, Kansas	Rooks_County,_Kansas	-99.32497	39.35028	4920	Kansas	2d125485	United States	f4aa12bb	2d125485
87216242	CountyAdminArea	12589123	Roosevelt County, Montana	Roosevelt_County,_Montana	-104.94402	48.27978	11004	Montana	50f779e5	United States	f4aa12bb	50f779e5
16ccc28a	CountyAdminArea	12589301	Roosevelt County, New Mexico	Roosevelt_County,_New_Mexico	-103.49648	34.08754	18500	New Mexico	5c684afa	United States	f4aa12bb	5c684afa
5a6e1bf3	StateAdminArea	2344866	Roraima	Roraima	-61.76677	1.84229	450479			Brazil	618cd974	618cd974
eac7b13c	CountyAdminArea	12588785	Roscommon County, Michigan	Roscommon_County,_Michigan	-84.61111	44.33586	24019	Michigan	12ff3a85	United States	f4aa12bb	12ff3a85
ffb6d7e0	CountyAdminArea	12588864	Roseau County, Minnesota	Roseau_County,_Minnesota	-95.74784	48.76932	15165	Minnesota	11f1fa88	United States	f4aa12bb	11f1fa88
21921982	CountyAdminArea	12589124	Rosebud County, Montana	Rosebud_County,_Montana	-106.5653	46.01843	8937	Montana	50f779e5	United States	f4aa12bb	50f779e5
575b9e0b	CountyAdminArea	12589597	Ross County, Ohio	Ross_County,_Ohio	-83.06753	39.34186	76666	Ohio	d74c75f2	United States	f4aa12bb	d74c75f2
a702631e	CountyAdminArea	12587781	Routt County, Colorado	Routt_County,_Colorado	-107.03392	40.46108	25638	Colorado	dd0a216b	United States	f4aa12bb	dd0a216b
a47359c7	CountyAdminArea	12588578	Rowan County, Kentucky	Rowan_County,_Kentucky	-83.41702	38.20667	24460	Kentucky	c32ba685	United States	f4aa12bb	c32ba685
30d8751b	CountyAdminArea	12589453	Rowan County, North Carolina	Rowan_County,_North_Carolina	-80.47723	35.68272	142088	North Carolina	2a863897	United States	f4aa12bb	2a863897
caa30e07	CountyAdminArea	12590206	Runnels County, Texas	Runnels_County,_Texas	-99.975	31.82976	10264	Texas	0722e674	United States	f4aa12bb	0722e674
44fef6f6	CountyAdminArea	12588249	Rush County, Indiana	Rush_County,_Indiana	-85.46543	39.61991	16581	Indiana	2e86d5a1	United States	f4aa12bb	2e86d5a1
9fcade6a	CountyAdminArea	12588453	Rush County, Kansas	Rush_County,_Kansas	-99.30951	38.52271	3036	Kansas	2d125485	United States	f4aa12bb	2d125485
7ef500c6	CountyAdminArea	12590207	Rusk County, Texas	Rusk_County,_Texas	-94.71908	32.1257	54406	Texas	0722e674	United States	f4aa12bb	0722e674
6db681ae	CountyAdminArea	12590588	Rusk County, Wisconsin	Rusk_County,_Wisconsin	-91.1096	45.46529	14178	Wisconsin	a5a6fe10	United States	f4aa12bb	a5a6fe10
27ab8e94	CountyAdminArea	12587543	Russell County, Alabama	Russell_County,_Alabama	-85.16153	32.28585	57961	Alabama	ffba01d8	United States	f4aa12bb	ffba01d8
5185c880	CountyAdminArea	12588454	Russell County, Kansas	Russell_County,_Kansas	-98.76321	38.91503	6856	Kansas	2d125485	United States	f4aa12bb	2d125485
5026b28e	CountyAdminArea	12588579	Russell County, Kentucky	Russell_County,_Kentucky	-85.0535	37.00664	17923	Kentucky	c32ba685	United States	f4aa12bb	c32ba685
cc963bf6	CountyAdminArea	12590416	Russell County, Virginia	Russell_County,_Virginia	-82.09366	36.92594	26586	Virginia	b8fc73b9	United States	f4aa12bb	b8fc73b9
682a8f2f	Country	23424936	Russia	Russia	108.83072	59.45375	144478050					1713c6c2
910a7275	CountyAdminArea	12589454	Rutherford County, North Carolina	Rutherford_County,_North_Carolina	-81.98625	35.39637	67029	North Carolina	2a863897	United States	f4aa12bb	2a863897
5ad28feb	CountyAdminArea	12589986	Rutherford County, Tennessee	Rutherford_County,_Tennessee	-86.42093	35.85963	332285	Tennessee	487c4d03	United States	f4aa12bb	487c4d03
cc0010f5	CountyAdminArea	12590300	Rutland County, Vermont	Rutland_County,_Vermont	-73.06612	43.57489	58191	Vermont	351cf73c	United States	f4aa12bb	351cf73c
50e51e4b	Country	23424937	Rwanda	Rwanda	29.87638	-1.94707	12301939					1713c6c2
633e4239	Country|Island|StateAdminArea	23424931	Réunion	R%C3%A9union	55.53206	-21.11453	859959					1713c6c2
a3878bbd	StateAdminArea		Saarland	Saarland	6.879833	49.375374	990509			Germany	e9f374b9	e9f374b9
05b87313	CountyAdminArea	12590208	Sabine County, Texas	Sabine_County,_Texas	-93.82186	31.37302	10542	Texas	0722e674	United States	f4aa12bb	0722e674
09e74448	CountyAdminArea	12588638	Sabine Parish, Louisiana	Sabine_Parish,_Louisiana	-93.55885	31.50584	23884	Louisiana	d8434284	United States	f4aa12bb	d8434284
ea355f9d	CityTown|CountyAdminArea	747601	Sabrosa	Sabrosa	-7.57523	41.26617	7485			Portugal	a2222b56	a2222b56
013efc26	CountyAdminArea	12588352	Sac County, Iowa	Sac_County,_Iowa	-95.12236	42.38573	9721	Iowa	12a2001f	United States	f4aa12bb	12a2001f
1bc2ea76	CountyAdminArea	12587703	Sacramento County, California	Sacramento_County,_California	-121.4449	38.37738	1552058	California	2902c400	United States	f4aa12bb	2902c400
06bef069	CountyAdminArea	12588671	Sagadahoc County, Maine	Sagadahoc_County,_Maine	-69.90607	44.0414	35856	Maine	57253146	United States	f4aa12bb	57253146
55b33d3f	CountyAdminArea	12588786	Saginaw County, Michigan	Saginaw_County,_Michigan	-84.03256	43.34866	190539	Michigan	12ff3a85	United States	f4aa12bb	12ff3a85
bc29b188	CountyAdminArea	12587782	Saguache County, Colorado	Saguache_County,_Colorado	-106.21489	38.10298	6824	Colorado	dd0a216b	United States	f4aa12bb	dd0a216b
2c5f7485	Country|Island|StateAdminArea	56042304	Saint Barthélemy	Saint_Barth%C3%A9lemy	-62.83438	17.90831	35930					1713c6c2
fdcc44a8	Country	23424940	Saint Kitts and Nevis	Saint_Kitts_and_Nevis	-62.74637	17.3181	53821					1713c6c2
6193bf6e	Country|Island	23424951	Saint Lucia	Saint_Lucia	-60.97418	13.904	166487					1713c6c2
15f43b96	Country	23424939	Saint Pierre and Miquelon	Saint_Pierre_and_Miquelon	-56.33683	46.96617	5347					1713c6c2
badae337	Country|Island	23424981	Saint Vincent and the Grenadines	Saint_Vincent_and_the_Grenadines	-61.19632	13.24814	101390					1713c6c2
aadc139d	CityTown|CountyAdminArea	2487365	Salem, Virginia	Salem,_Virginia	-80.0669	37.28849	25301	Virginia	b8fc73b9	United States	f4aa12bb	b8fc73b9
5f5c3fe8	CountyAdminArea	12589274	Salem County, New Jersey	Salem_County,_New_Jersey	-75.31079	39.58682	62385	New Jersey	8fdbe72c	United States	f4aa12bb	8fdbe72c
31886c32	CountyAdminArea	12587656	Saline County, Arkansas	Saline_County,_Arkansas	-92.65959	34.63613	122437	Arkansas	23c77423	United States	f4aa12bb	23c77423
d27b51e1	CountyAdminArea	12588159	Saline County, Illinois	Saline_County,_Illinois	-88.54116	37.75341	23491	Illinois	33204009	United States	f4aa12bb	33204009
f8ffa207	CountyAdminArea	12588455	Saline County, Kansas	Saline_County,_Kansas	-97.65016	38.78363	54224	Kansas	2d125485	United States	f4aa12bb	2d125485
6b820134	CountyAdminArea	12589057	Saline County, Missouri	Saline_County,_Missouri	-93.17261	39.16995	22761	Missouri	2fa59461	United States	f4aa12bb	2fa59461
b959bd90	CountyAdminArea	12589213	Saline County, Nebraska	Saline_County,_Nebraska	-97.14048	40.52409	14224	Nebraska	99e8e943	United States	f4aa12bb	99e8e943
8ad226ad	CountyAdminArea	12590278	Salt Lake County, Utah	Salt_Lake_County,_Utah	-111.90664	40.66803	1160437	Utah	6c0dccb8	United States	f4aa12bb	6c0dccb8
3d48abf4	CountyAdminArea	12589840	Saluda County, South Carolina	Saluda_County,_South_Carolina	-81.74328	34.00118	20473	South Carolina	540d0a4b	United States	f4aa12bb	540d0a4b
762db4a0	CityTown|CountyAdminArea	747706	Salvaterra de Magos	Salvaterra_de_Magos	-8.79142	39.02503	18915	Santarém, Portugal	9f5562f7	Portugal	a2222b56	9f5562f7
b3a85ceb	CityTown	547826	Salzburg	Salzburg	13.04337	47.80067	147727	Salzburg (state)	c0d0c006	Austria	a4da20c4	c0d0c006
c0d0c006	StateAdminArea	2344712	Salzburg (state)	Salzburg_(state)	13.29251	47.4923	531800			Austria	a4da20c4	a4da20c4
6307ecf1	CountyAdminArea	12589455	Sampson County, North Carolina	Sampson_County,_North_Carolina	-78.39287	34.93422	63531	North Carolina	2a863897	United States	f4aa12bb	2a863897
2d268e87	CountyAdminArea	12590209	San Augustine County, Texas	San_Augustine_County,_Texas	-94.1915	31.37656	8237	Texas	0722e674	United States	f4aa12bb	0722e674
52cf5283	CountyAdminArea	12587704	San Benito County, California	San_Benito_County,_California	-121.12045	36.59282	62808	California	2902c400	United States	f4aa12bb	2902c400
e7ef4f22	CountyAdminArea	12587705	San Bernardino County, California	San_Bernardino_County,_California	-115.967	34.8402	2180085	California	2902c400	United States	f4aa12bb	2902c400
e1aab318	CountyAdminArea	12587706	San Diego County, California	San_Diego_County,_California	-116.83857	33.01982	3338330	California	2902c400	United States	f4aa12bb	2902c400
2cbb447b	CityTown|CountyAdminArea	12587707	San Francisco	San_Francisco	-122.44354	37.76742	881549	California	2902c400	United States	f4aa12bb	2902c400
6ac02d27	CountyAdminArea	12590210	San Jacinto County, Texas	San_Jacinto_County,_Texas	-95.09451	30.61305	28859	Texas	0722e674	United States	f4aa12bb	0722e674
f1e81d09	CountyAdminArea	12587708	San Joaquin County, California	San_Joaquin_County,_California	-121.25099	37.89097	762148	California	2902c400	United States	f4aa12bb	2902c400
42934f11	CountyAdminArea	12587783	San Juan County, Colorado	San_Juan_County,_Colorado	-107.71659	37.80221	728	Colorado	dd0a216b	United States	f4aa12bb	dd0a216b
0e195f28	CountyAdminArea	12589302	San Juan County, New Mexico	San_Juan_County,_New_Mexico	-108.23331	36.50019	123958	New Mexico	5c684afa	United States	f4aa12bb	5c684afa
ade5128e	CountyAdminArea	12590279	San Juan County, Utah	San_Juan_County,_Utah	-110.22736	37.74898	15308	Utah	6c0dccb8	United States	f4aa12bb	6c0dccb8
ccc5a55d	CountyAdminArea	12590467	San Juan County, Washington	San_Juan_County,_Washington	-122.98091	48.55785	17582	Washington	4211c98d	United States	f4aa12bb	4211c98d
bb495250	CityTown	12587709	San Luis Obispo, California	San_Luis_Obispo,_California	-120.66665	35.34633	45119	California	2902c400	United States	f4aa12bb	2902c400
376d3394	CountyAdminArea		San Luis Obispo County, California	San_Luis_Obispo_County,_California	-120.45	35.38	283111			United States	f4aa12bb	f4aa12bb
aee13fd1	Country	23424947	San Marino	San_Marino	12.45979	43.94273	33785					1713c6c2
c2e97425	CountyAdminArea	12587710	San Mateo County, California	San_Mateo_County,_California	-122.31807	37.4078	766573	California	2902c400	United States	f4aa12bb	2902c400
6a1fe09a	CountyAdminArea	12587784	San Miguel County, Colorado	San_Miguel_County,_Colorado	-108.388	37.96377	8179	Colorado	dd0a216b	United States	f4aa12bb	dd0a216b
09e64475	CountyAdminArea	12589303	San Miguel County, New Mexico	San_Miguel_County,_New_Mexico	-104.67967	35.45606	27277	New Mexico	5c684afa	United States	f4aa12bb	5c684afa
5c4dc791	CountyAdminArea	12590211	San Patricio County, Texas	San_Patricio_County,_Texas	-97.52222	28.00021	66730	Texas	0722e674	United States	f4aa12bb	0722e674
1983719c	CountyAdminArea	12590212	San Saba County, Texas	San_Saba_County,_Texas	-98.7535	31.20567	6055	Texas	0722e674	United States	f4aa12bb	0722e674
5e21a87f	CountyAdminArea	12589900	Sanborn County, South Dakota	Sanborn_County,_South_Dakota	-98.09076	44.02326	2344	South Dakota	d3a484f3	United States	f4aa12bb	d3a484f3
6df5bf13	CountyAdminArea	12589125	Sanders County, Montana	Sanders_County,_Montana	-115.11797	47.69231	12113	Montana	50f779e5	United States	f4aa12bb	50f779e5
50a05a6e	CountyAdminArea	12589304	Sandoval County, New Mexico	Sandoval_County,_New_Mexico	-106.93566	35.70871	146748	New Mexico	5c684afa	United States	f4aa12bb	5c684afa
4f8f875d	CountyAdminArea	12589598	Sandusky County, Ohio	Sandusky_County,_Ohio	-83.12996	41.37705	58518	Ohio	d74c75f2	United States	f4aa12bb	d74c75f2
3237199f	CountyAdminArea	12588160	Sangamon County, Illinois	Sangamon_County,_Illinois	-89.60594	39.74942	194672	Illinois	33204009	United States	f4aa12bb	33204009
cfc45c58	CountyAdminArea	12588787	Sanilac County, Michigan	Sanilac_County,_Michigan	-82.81177	43.42226	41170	Michigan	12ff3a85	United States	f4aa12bb	12ff3a85
b7e7ea83	CountyAdminArea	12590280	Sanpete County, Utah	Sanpete_County,_Utah	-111.63163	39.4226	30939	Utah	6c0dccb8	United States	f4aa12bb	6c0dccb8
06fe88a7	CountyAdminArea	12587711	Santa Barbara County, California	Santa_Barbara_County,_California	-120.05603	34.74365	446499	California	2902c400	United States	f4aa12bb	2902c400
87a08f8b	StateAdminArea	2344867	Santa Catarina (state)	Santa_Catarina_(state)	-51.1504	-27.6529	6727000			Brazil	618cd974	618cd974
6353ec5c	CountyAdminArea	12587712	Santa Clara County, California	Santa_Clara_County,_California	-121.70543	37.18888	1927852	California	2902c400	United States	f4aa12bb	2902c400
4a4e4133	CityTown	24944848	Santa Cruz, Madeira	Santa_Cruz,_Madeira	-16.78909	32.6884		Madeira	8aa42d95	Portugal	a2222b56	8aa42d95
c6427717	CountyAdminArea	12587592	Santa Cruz County, Arizona	Santa_Cruz_County,_Arizona	-110.90946	31.53188	46498	Arizona	69f80530	United States	f4aa12bb	69f80530
b8e81e79	CountyAdminArea	12587713	Santa Cruz County, California	Santa_Cruz_County,_California	-121.95148	37.06575	273213	California	2902c400	United States	f4aa12bb	2902c400
c78b685f	CountyAdminArea	12589305	Santa Fe County, New Mexico	Santa_Fe_County,_New_Mexico	-105.982	35.5212	150358	New Mexico	5c684afa	United States	f4aa12bb	5c684afa
3a2092eb	CityTown|CountyAdminArea	20105147	Santa Maria da Feira	Santa_Maria_da_Feira	-8.54783	40.92645				Portugal	a2222b56	a2222b56
46915e70	CountyAdminArea	12587857	Santa Rosa County, Florida	Santa_Rosa_County,_Florida	-87.04992	30.67068	184313	Florida	ac78ae1d	United States	f4aa12bb	ac78ae1d
6904b80b	StateAdminArea	2345029	Santiago Metropolitan Region	Santiago_Metropolitan_Region	-70.73477	-33.60647	7036792			Chile	56d89b84	56d89b84
63bafec1	CityTown		Santo Tirso	Santo_Tirso	-8.466667	41.333332						
8f65c51c	CountyAdminArea	12587858	Sarasota County, Florida	Sarasota_County,_Florida	-82.34971	27.16748	433742	Florida	ac78ae1d	United States	f4aa12bb	ac78ae1d
8e66a274	CountyAdminArea	12589356	Saratoga County, New York	Saratoga_County,_New_York	-73.86549	43.08653	229863	New York (state)	f7a12080	United States	f4aa12bb	f7a12080
c2b81d85	Island|StateAdminArea	7153343	Sardinia	Sardinia	8.97982	40.0616	1651793			Italy	09edd772	09edd772
4e40ed94	CountyAdminArea	12589514	Sargent County, North Dakota	Sargent_County,_North_Dakota	-97.61807	46.1088	3898	North Dakota	ba23d922	United States	f4aa12bb	ba23d922
8267d87f	CountyAdminArea	12589214	Sarpy County, Nebraska	Sarpy_County,_Nebraska	-96.091	41.09262	187196	Nebraska	99e8e943	United States	f4aa12bb	99e8e943
be1f3c79	StateAdminArea	2344925	Saskatchewan	Saskatchewan	-105.68423	54.49945	1098352			Canada	91a4263f	91a4263f
e5eea537	Country	23424938	Saudi Arabia	Saudi_Arabia	45.12033	24.26119	33699947					1713c6c2
c9533a5d	CountyAdminArea	12590589	Sauk County, Wisconsin	Sauk_County,_Wisconsin	-89.95611	43.39371	64442	Wisconsin	a5a6fe10	United States	f4aa12bb	a5a6fe10
19f6ea05	CountyAdminArea	12589215	Saunders County, Nebraska	Saunders_County,_Nebraska	-96.61045	41.23429	21578	Nebraska	99e8e943	United States	f4aa12bb	99e8e943
7bb0dabe	CountyAdminArea	12590590	Sawyer County, Wisconsin	Sawyer_County,_Wisconsin	-91.11411	45.89766	16558	Wisconsin	a5a6fe10	United States	f4aa12bb	a5a6fe10
64df497e	StateAdminArea	2345493	Saxony	Saxony	13.45681	50.92818	4536172			Germany	e9f374b9	e9f374b9
114a5de3	StateAdminArea	2345494	Saxony-Anhalt	Saxony-Anhalt	11.87397	51.98977	2714267			Germany	e9f374b9	e9f374b9
1e9a1152	CountyAdminArea	12589357	Schenectady County, New York	Schenectady_County,_New_York	-74.05805	42.83321	155299	New York (state)	f7a12080	United States	f4aa12bb	f7a12080
50b314b0	CountyAdminArea	12590213	Schleicher County, Texas	Schleicher_County,_Texas	-100.53888	30.89726	2793	Texas	0722e674	United States	f4aa12bb	0722e674
4d084294	StateAdminArea	2345490	Schleswig-Holstein	Schleswig-Holstein	9.70442	54.20911	2889821			Germany	e9f374b9	e9f374b9
9aee6279	CountyAdminArea	12587992	Schley County, Georgia	Schley_County,_Georgia	-84.3058	32.29297	5257	Georgia	713f340f	United States	f4aa12bb	713f340f
961b3ba8	CountyAdminArea	12589358	Schoharie County, New York	Schoharie_County,_New_York	-74.43814	42.59245	30999	New York (state)	f7a12080	United States	f4aa12bb	f7a12080
fed788a8	CountyAdminArea	12588788	Schoolcraft County, Michigan	Schoolcraft_County,_Michigan	-86.23984	46.13049	8094	Michigan	12ff3a85	United States	f4aa12bb	12ff3a85
57c24dff	CountyAdminArea	12588161	Schuyler County, Illinois	Schuyler_County,_Illinois	-90.55661	40.13143	6768	Illinois	33204009	United States	f4aa12bb	33204009
912b3085	CountyAdminArea	12589058	Schuyler County, Missouri	Schuyler_County,_Missouri	-92.53573	40.47031	4660	Missouri	2fa59461	United States	f4aa12bb	2fa59461
692c386c	CountyAdminArea	12589359	Schuyler County, New York	Schuyler_County,_New_York	-76.86316	42.39021	17807	New York (state)	f7a12080	United States	f4aa12bb	f7a12080
f1d59b42	CountyAdminArea	12589781	Schuylkill County, Pennsylvania	Schuylkill_County,_Pennsylvania	-76.22952	40.72248	141359	Pennsylvania	08e34ff1	United States	f4aa12bb	08e34ff1
f7e26e0a	CountyAdminArea	12589599	Scioto County, Ohio	Scioto_County,_Ohio	-82.96045	38.79364	75314	Ohio	d74c75f2	United States	f4aa12bb	d74c75f2
cae90fd7	Country|StateAdminArea	12578048	Scotland	Scotland	-3.99667	56.65286	5114600			United Kingdom	73b0ef39	73b0ef39
9cec85ba	CountyAdminArea	12589059	Scotland County, Missouri	Scotland_County,_Missouri	-92.14712	40.45329	4902	Missouri	2fa59461	United States	f4aa12bb	2fa59461
b978b479	CountyAdminArea	12589456	Scotland County, North Carolina	Scotland_County,_North_Carolina	-79.5096	34.83682	34823	North Carolina	2a863897	United States	f4aa12bb	2a863897
1f7b7b76	CountyAdminArea	12587657	Scott County, Arkansas	Scott_County,_Arkansas	-94.07965	34.88264	10281	Arkansas	23c77423	United States	f4aa12bb	23c77423
07d143f5	CountyAdminArea	12588162	Scott County, Illinois	Scott_County,_Illinois	-90.4735	39.65523	4951	Illinois	33204009	United States	f4aa12bb	33204009
81e64038	CountyAdminArea	12588250	Scott County, Indiana	Scott_County,_Indiana	-85.72927	38.69655	23873	Indiana	2e86d5a1	United States	f4aa12bb	2e86d5a1
333dd9ed	CountyAdminArea	12588353	Scott County, Iowa	Scott_County,_Iowa	-90.60604	41.613	172943	Iowa	12a2001f	United States	f4aa12bb	12a2001f
ca11bbfb	CountyAdminArea	12588456	Scott County, Kansas	Scott_County,_Kansas	-100.90657	38.48239	4823	Kansas	2d125485	United States	f4aa12bb	2d125485
6398ddaa	CountyAdminArea	12588580	Scott County, Kentucky	Scott_County,_Kentucky	-84.57119	38.3019	57004	Kentucky	c32ba685	United States	f4aa12bb	c32ba685
3bf8ccf1	CountyAdminArea	12588865	Scott County, Minnesota	Scott_County,_Minnesota	-93.59456	44.67791	149013	Minnesota	11f1fa88	United States	f4aa12bb	11f1fa88
4264471c	CountyAdminArea	12588945	Scott County, Mississippi	Scott_County,_Mississippi	-89.55281	32.42822	28124	Mississippi	264d2a09	United States	f4aa12bb	264d2a09
90b9dbb6	CountyAdminArea	12589060	Scott County, Missouri	Scott_County,_Missouri	-89.54963	37.0563	38280	Missouri	2fa59461	United States	f4aa12bb	2fa59461
3e843033	CountyAdminArea	12589987	Scott County, Tennessee	Scott_County,_Tennessee	-84.51738	36.38331	22068	Tennessee	487c4d03	United States	f4aa12bb	487c4d03
7c96053e	CountyAdminArea	12590418	Scott County, Virginia	Scott_County,_Virginia	-82.63946	36.73955	21566	Virginia	b8fc73b9	United States	f4aa12bb	b8fc73b9
fad07942	CountyAdminArea	12589216	Scotts Bluff County, Nebraska	Scotts_Bluff_County,_Nebraska	-103.70722	41.85099	35618	Nebraska	99e8e943	United States	f4aa12bb	99e8e943
fb32a9c2	CountyAdminArea	12587993	Screven County, Georgia	Screven_County,_Georgia	-81.62894	32.76731	13966	Georgia	713f340f	United States	f4aa12bb	713f340f
861a75e1	CountyAdminArea	12590214	Scurry County, Texas	Scurry_County,_Texas	-100.91521	32.74768	16703	Texas	0722e674	United States	f4aa12bb	0722e674
dc6745ab	CountyAdminArea	12587658	Searcy County, Arkansas	Searcy_County,_Arkansas	-92.68143	35.91676	7881	Arkansas	23c77423	United States	f4aa12bb	23c77423
47a9403c	CountyAdminArea	12587659	Sebastian County, Arkansas	Sebastian_County,_Arkansas	-94.2382	35.19105	127827	Arkansas	23c77423	United States	f4aa12bb	23c77423
3c6e2e04	CountyAdminArea	12587785	Sedgwick County, Colorado	Sedgwick_County,_Colorado	-102.35254	40.87568	2248	Colorado	dd0a216b	United States	f4aa12bb	dd0a216b
e84feb92	CountyAdminArea	12588457	Sedgwick County, Kansas	Sedgwick_County,_Kansas	-97.48024	37.69348	516042	Kansas	2d125485	United States	f4aa12bb	2d125485
7f5dbf94	CityTown|CountyAdminArea	748545	Seia	Seia	-7.70625	40.42097	30241			Portugal	a2222b56	a2222b56
31b37f12	CityTown|CountyAdminArea		Seixal	Seixal	-9.1	38.65						
675836aa	CountyAdminArea	12587859	Seminole County, Florida	Seminole_County,_Florida	-81.22342	28.74494	471826	Florida	ac78ae1d	United States	f4aa12bb	ac78ae1d
5d0e8dfe	CountyAdminArea	12587994	Seminole County, Georgia	Seminole_County,_Georgia	-84.87971	30.89349	8090	Georgia	713f340f	United States	f4aa12bb	713f340f
0e8f864b	CountyAdminArea	12589681	Seminole County, Oklahoma	Seminole_County,_Oklahoma	-96.60911	35.16204	24258	Oklahoma	ca8120a2	United States	f4aa12bb	ca8120a2
21d91675	CountyAdminArea	12589360	Seneca County, New York	Seneca_County,_New_York	-76.78366	42.78307	34016	New York (state)	f7a12080	United States	f4aa12bb	f7a12080
4cb2491f	CountyAdminArea	12589600	Seneca County, Ohio	Seneca_County,_Ohio	-83.12541	41.1244	55178	Ohio	d74c75f2	United States	f4aa12bb	d74c75f2
f8f20307	Country	23424943	Senegal	Senegal	-14.44555	14.49945	15854360					1713c6c2
